,Time,SC,EX,Brent_Adj,WTI_Adj,DIFF_Brent_SC,DIFF_WTI_SC
296,2018-04-19 09:30:00,439.3,6.2778,460.602186,431.72430599999996,-21.302186000000006,7.575694000000055
297,2018-04-19 10:00:00,439.4,6.2778,463.364418,434.235426,-23.964418000000023,5.164573999999959
298,2018-04-19 10:30:00,439.7,6.2778,462.54830400000003,433.356534,-22.84830400000004,6.343465999999978
299,2018-04-19 11:00:00,439.5,6.2778,464.306088,434.800428,-24.80608799999999,4.699571999999989
300,2018-04-19 11:30:00,440.1,6.2778,461.98330200000004,432.16375200000004,-21.883302000000015,7.936247999999978
301,2018-04-19 13:30:00,440.2,6.2778,458.90718,428.89929599999994,-18.707179999999994,11.300704000000053
302,2018-04-19 14:00:00,440.0,6.2778,458.969958,428.77374,-18.96995800000002,11.226260000000025
303,2018-04-19 14:30:00,439.7,6.2778,458.028288,427.64373600000005,-18.328287999999986,12.056263999999942
304,2018-04-19 15:00:00,440.6,6.2778,458.34217800000005,428.208738,-17.742178000000024,12.39126200000004
305,2018-04-19 21:00:00,442.4,6.2778,458.40495599999997,428.271516,-16.004955999999993,14.128483999999958
306,2018-04-19 21:30:00,442.2,6.2778,459.346626,429.024852,-17.146626000000026,13.175147999999979
307,2018-04-19 22:00:00,441.3,6.2778,459.346626,429.77818799999994,-18.046626000000003,11.521812000000068
308,2018-04-19 22:30:00,442.3,6.2778,459.03273600000006,429.08763,-16.732736000000045,13.212370000000021
309,2018-04-19 23:00:00,441.8,6.2778,458.53051200000004,428.208738,-16.730512000000033,13.591262000000029
310,2018-04-19 23:30:00,442.4,6.2778,458.78162399999997,428.45985,-16.381623999999988,13.94014999999996
311,2018-04-20 00:30:00,441.0,6.2898,459.721482,429.40464599999996,-18.72148199999998,11.595354000000043
312,2018-04-20 01:00:00,438.8,6.2898,458.652216,428.20958399999995,-19.852216,10.590416000000062
313,2018-04-20 01:30:00,437.1,6.2898,458.77801199999993,428.27248199999997,-21.67801199999991,8.827518000000055
314,2018-04-20 02:00:00,437.3,6.2898,459.09250199999997,428.27248199999997,-21.792501999999956,9.027518000000043
